fromNode	toNode	weight	direction	fromAltName	toAltName
HAMP	ALDH1B1	0.0989526246701841	undirected	HAMP	ALDH1B1
HAMP	SORL1	0.102886513431202	undirected	HAMP	SORL1
HAMP	TTC36	0.154849946940833	undirected	HAMP	TTC36
HAMP	DUSP5	0.115904557750151	undirected	HAMP	DUSP5
HAMP	MARCO	0.133892486196101	undirected	HAMP	MARCO
HAMP	PAMR1	0.158572683597378	undirected	HAMP	PAMR1
HAMP	GNAO1	0.108564225532292	undirected	HAMP	GNAO1
HAMP	CDCA5	0.122251632673462	undirected	HAMP	CDCA5
HAMP	STAB2	0.161243026479801	undirected	HAMP	STAB2
HAMP	H2AFZ	0.0987589285016354	undirected	HAMP	H2AFZ
HAMP	TMEM27	0.105100211273925	undirected	HAMP	TMEM27
HAMP	ZFP36	0.116680323694186	undirected	HAMP	ZFP36
HAMP	HMMR	0.118380501184196	undirected	HAMP	HMMR
HAMP	THBS4	0.122505691681544	undirected	HAMP	THBS4
HAMP	RNF125	0.106214379658316	undirected	HAMP	RNF125
HAMP	DPT	0.139052183319772	undirected	HAMP	DPT
HAMP	KCNN2	0.098749508845378	undirected	HAMP	KCNN2
HAMP	CENPW	0.128769699341173	undirected	HAMP	CENPW
HAMP	CPEB3	0.121295700439168	undirected	HAMP	CPEB3
HAMP	MYOM2	0.10448618670771	undirected	HAMP	MYOM2
HAMP	UBE2T	0.146030283725183	undirected	HAMP	UBE2T
HAMP	SULF2	0.117200199332231	undirected	HAMP	SULF2
HAMP	COMT	0.125029963150705	undirected	HAMP	COMT
HAMP	JUN	0.0990593331707163	undirected	HAMP	JUN
HAMP	GAS6	0.10704397627011	undirected	HAMP	GAS6
HAMP	TMEM154	0.111002862971662	undirected	HAMP	TMEM154
HAMP	SRPX	0.154916061990739	undirected	HAMP	SRPX
HAMP	MELK	0.132299404007385	undirected	HAMP	MELK
HAMP	CDC45	0.10599205808398	undirected	HAMP	CDC45
HAMP	RFC4	0.126239944331166	undirected	HAMP	RFC4
HAMP	AKR1C3	0.11352574675967	undirected	HAMP	AKR1C3
HAMP	LYVE1	0.115967631207871	undirected	HAMP	LYVE1
HAMP	FAM83D	0.120222452212673	undirected	HAMP	FAM83D
HAMP	SERTAD1	0.118269598355854	undirected	HAMP	SERTAD1
HAMP	MCM6	0.101092502104171	undirected	HAMP	MCM6
HAMP	GLYATL1	0.122109054144543	undirected	HAMP	GLYATL1
HAMP	PLAC8	0.133252733340835	undirected	HAMP	PLAC8
HAMP	DTX1	0.109115854559962	undirected	HAMP	DTX1
HAMP	CDK1	0.118816102187452	undirected	HAMP	CDK1
HAMP	KIFC1	0.110619451456647	undirected	HAMP	KIFC1
HAMP	HSP90AA1	0.0998553886211788	undirected	HAMP	HSP90AA1
HAMP	PEX11G	0.10657699002645	undirected	HAMP	PEX11G
HAMP	OIP5	0.105161866412139	undirected	HAMP	OIP5
HAMP	RACGAP1	0.166323876784359	undirected	HAMP	RACGAP1
HAMP	KRTCAP3	0.0984631329942878	undirected	HAMP	KRTCAP3
HAMP	ESR1	0.114376824293506	undirected	HAMP	ESR1
HAMP	PPP1R15A	0.110393513813316	undirected	HAMP	PPP1R15A
HAMP	CCDC34	0.0993191248861052	undirected	HAMP	CCDC34
HAMP	SOCS3	0.10851370698793	undirected	HAMP	SOCS3
HAMP	FBXL18	0.104398452492758	undirected	HAMP	FBXL18
HAMP	OIT3	0.134615910350745	undirected	HAMP	OIT3
HAMP	SH3YL1	0.107021559528721	undirected	HAMP	SH3YL1
HAMP	PRKAB2	0.103650211583034	undirected	HAMP	PRKAB2
HAMP	SPRY2	0.109389548502178	undirected	HAMP	SPRY2
HAMP	JUNB	0.113054060197023	undirected	HAMP	JUNB
HAMP	ADRA1B	0.111932062925352	undirected	HAMP	ADRA1B
HAMP	ILF2	0.122272807444149	undirected	HAMP	ILF2
HAMP	RORA	0.0987685725721321	undirected	HAMP	RORA
HAMP	PARPBP	0.119035631801508	undirected	HAMP	PARPBP
HAMP	FAM189B	0.104365144615135	undirected	HAMP	FAM189B
HAMP	CBX3	0.101653901157169	undirected	HAMP	CBX3
HAMP	CKAP2L	0.125900621005243	undirected	HAMP	CKAP2L
HAMP	PGM5	0.107490491963434	undirected	HAMP	PGM5
HAMP	CHST7	0.108915862369924	undirected	HAMP	CHST7
HAMP	ANGPTL6	0.122329147982481	undirected	HAMP	ANGPTL6
HAMP	ADRA1A	0.11298888955396	undirected	HAMP	ADRA1A
HAMP	RCN2	0.114482431329729	undirected	HAMP	RCN2
HAMP	BUB1	0.132752873736719	undirected	HAMP	BUB1
HAMP	GPD1	0.102084423128936	undirected	HAMP	GPD1
HAMP	KIF20A	0.122321530571409	undirected	HAMP	KIF20A
HAMP	PRIM1	0.105376103782257	undirected	HAMP	PRIM1
HAMP	VSIG2	0.118983904998681	undirected	HAMP	VSIG2
HAMP	C4orf3	0.10067161599152	undirected	HAMP	C4orf3
HAMP	SCGB3A1	0.0995778300939373	undirected	HAMP	SCGB3A1
HAMP	MESP1	0.101571953248353	undirected	HAMP	MESP1
HAMP	PPP1R16A	0.105265754691156	undirected	HAMP	PPP1R16A
HAMP	TRIP13	0.112919549124568	undirected	HAMP	TRIP13
HAMP	LILRB5	0.110791443233874	undirected	HAMP	LILRB5
HAMP	MIDN	0.0997373113430624	undirected	HAMP	MIDN
HAMP	RAMP3	0.125516879145897	undirected	HAMP	RAMP3
HAMP	LILRA5	0.120164905982992	undirected	HAMP	LILRA5
HAMP	SMG5	0.101165271037083	undirected	HAMP	SMG5
HAMP	DLGAP5	0.109798062258061	undirected	HAMP	DLGAP5
HAMP	P3H2	0.149039752046102	undirected	HAMP	P3H2
HAMP	CXorf57	0.105800239230199	undirected	HAMP	CXorf57
HAMP	ANTXR2	0.101027143668917	undirected	HAMP	ANTXR2
HAMP	TGIF1	0.10307490255645	undirected	HAMP	TGIF1
HAMP	KPNA2	0.103115218027236	undirected	HAMP	KPNA2
HAMP	IRAK1	0.104068855499428	undirected	HAMP	IRAK1
HAMP	MRPS21	0.109736350518117	undirected	HAMP	MRPS21
HAMP	PTGES3	0.0989444434106783	undirected	HAMP	PTGES3
HAMP	C2CD4B	0.126198391679078	undirected	HAMP	C2CD4B
HAMP	CENPF	0.0987547048007056	undirected	HAMP	CENPF
HAMP	ITLN1	0.134422358472643	undirected	HAMP	ITLN1
HAMP	KLHL12	0.112765788057866	undirected	HAMP	KLHL12
HAMP	COLEC10	0.14256643804718	undirected	HAMP	COLEC10
HAMP	LRCOL1	0.10112173044113	undirected	HAMP	LRCOL1
HAMP	RSPO3	0.166620259683811	undirected	HAMP	RSPO3
HAMP	IL13RA2	0.109081814587406	undirected	HAMP	IL13RA2
HAMP	TTK	0.100535488386212	undirected	HAMP	TTK
HAMP	SLC26A6	0.112958589144367	undirected	HAMP	SLC26A6
HAMP	TBCE	0.10899826942896	undirected	HAMP	TBCE
HAMP	FANCD2	0.122775124525392	undirected	HAMP	FANCD2
HAMP	NTN4	0.110648111157373	undirected	HAMP	NTN4
HAMP	PRICKLE4	0.118434333423273	undirected	HAMP	PRICKLE4
HAMP	FEZ1	0.125405700463705	undirected	HAMP	FEZ1
HAMP	FLVCR1-AS1	0.105420116769848	undirected	HAMP	FLVCR1-AS1
HAMP	CYGB	0.112242712982354	undirected	HAMP	CYGB
HAMP	CD4	0.124899211177031	undirected	HAMP	CD4
HAMP	ERBB3	0.102565688503805	undirected	HAMP	ERBB3
HAMP	ANLN	0.111701943040078	undirected	HAMP	ANLN
HAMP	B3GAT1	0.102793062475405	undirected	HAMP	B3GAT1
HAMP	ACACA	0.103469354241218	undirected	HAMP	ACACA
HAMP	LOC146880	0.1052498595396	undirected	HAMP	LOC146880
HAMP	MLEC	0.104552222174338	undirected	HAMP	MLEC
HAMP	HJURP	0.10882175779765	undirected	HAMP	HJURP
HAMP	LIMCH1	0.104605059365736	undirected	HAMP	LIMCH1
HAMP	CDCA3	0.106393299246314	undirected	HAMP	CDCA3
HAMP	EXO1	0.108948230799238	undirected	HAMP	EXO1
HAMP	CCT6A	0.0986338238290333	undirected	HAMP	CCT6A
HAMP	PDE7B	0.113122451880957	undirected	HAMP	PDE7B
HAMP	SF3B4	0.0987001889286034	undirected	HAMP	SF3B4
HAMP	SMAD6	0.129165614899969	undirected	HAMP	SMAD6
HAMP	CLEC3B	0.123756686762507	undirected	HAMP	CLEC3B
CYP1A2	CYP3A4	0.114289434843423	undirected	CYP1A2	CYP3A4
CYP1A2	FCN3	0.140720647258255	undirected	CYP1A2	FCN3
CYP1A2	CYP2E1	0.106305822224646	undirected	CYP1A2	CYP2E1
CYP1A2	ADH4	0.0996625415185383	undirected	CYP1A2	ADH4
CYP1A2	APOF	0.0991748060226172	undirected	CYP1A2	APOF
CYP1A2	HEPACAM	0.111404867577679	undirected	CYP1A2	HEPACAM
CYP1A2	SLCO1B3	0.116509357008323	undirected	CYP1A2	SLCO1B3
CYP1A2	ADH1B	0.118360912944577	undirected	CYP1A2	ADH1B
CYP1A2	SLC25A47	0.125759795088628	undirected	CYP1A2	SLC25A47
CYP1A2	NAT2	0.157762663050349	undirected	CYP1A2	NAT2
CYP1A2	CLEC1B	0.138729699291043	undirected	CYP1A2	CLEC1B
CYP1A2	IGFALS	0.110162619401298	undirected	CYP1A2	IGFALS
CYP1A2	TOP2A	0.203022345091764	undirected	CYP1A2	TOP2A
CYP1A2	DNASE1L3	0.108824390911125	undirected	CYP1A2	DNASE1L3
CYP1A2	CLEC4G	0.154559201797091	undirected	CYP1A2	CLEC4G
CYP1A2	CYP26A1	0.104585384645354	undirected	CYP1A2	CYP26A1
CYP1A2	UGP2	0.103210658420449	undirected	CYP1A2	UGP2
CYP1A2	CLDN2	0.101109177847708	undirected	CYP1A2	CLDN2
CYP1A2	CDC20	0.1867707042592	undirected	CYP1A2	CDC20
CYP1A2	UBE2C	0.183651850186984	undirected	CYP1A2	UBE2C
CYP1A2	LCAT	0.12548456112108	undirected	CYP1A2	LCAT
CYP1A2	ECM1	0.144612605599077	undirected	CYP1A2	ECM1
CYP1A2	KBTBD11	0.109637617939021	undirected	CYP1A2	KBTBD11
CYP1A2	CPED1	0.123246590825223	undirected	CYP1A2	CPED1
CYP1A2	FAM13A	0.106610836705367	undirected	CYP1A2	FAM13A
CYP1A2	FCN2	0.149984852777056	undirected	CYP1A2	FCN2
CYP1A2	AADAT	0.144070689079663	undirected	CYP1A2	AADAT
CYP1A2	CYP1A1	0.104093892209292	undirected	CYP1A2	CYP1A1
CYP1A2	PTH1R	0.152690129911	undirected	CYP1A2	PTH1R
CYP1A2	CSRNP1	0.106716547035683	undirected	CYP1A2	CSRNP1
CYP1A2	ASPDH	0.128910167184238	undirected	CYP1A2	ASPDH
CYP1A2	RDH5	0.10330441321314	undirected	CYP1A2	RDH5
CYP1A2	ATOH8	0.134446271932261	undirected	CYP1A2	ATOH8
CYP1A2	DNAJC12	0.1009863897724	undirected	CYP1A2	DNAJC12
CYP1A2	EVC2	0.122568440956254	undirected	CYP1A2	EVC2
CYP1A2	CDHR2	0.105688077508686	undirected	CYP1A2	CDHR2
CYP1A2	CRHBP	0.119176626703748	undirected	CYP1A2	CRHBP
CYP1A2	ASPM	0.156259687245414	undirected	CYP1A2	ASPM
CYP1A2	PRC1	0.192184119118955	undirected	CYP1A2	PRC1
CYP1A2	GSTZ1	0.110142631192987	undirected	CYP1A2	GSTZ1
CYP1A2	PYROXD2	0.098550199636799	undirected	CYP1A2	PYROXD2
CYP1A2	ADGRG7	0.110737318731078	undirected	CYP1A2	ADGRG7
CYP1A2	MAT1A	0.107670245282902	undirected	CYP1A2	MAT1A
CYP1A2	DBH	0.144863454768209	undirected	CYP1A2	DBH
CYP1A2	PTTG1	0.18738659665213	undirected	CYP1A2	PTTG1
CYP1A2	CDKN3	0.17382111399747	undirected	CYP1A2	CDKN3
CYP1A2	COCH	0.099551637966827	undirected	CYP1A2	COCH
CYP1A2	KDM8	0.119839342074392	undirected	CYP1A2	KDM8
CYP1A2	NEK2	0.160492862777673	undirected	CYP1A2	NEK2
CYP1A2	VIPR1	0.159674413145787	undirected	CYP1A2	VIPR1
CYP1A2	PNPLA7	0.121645109265279	undirected	CYP1A2	PNPLA7
CYP1A2	SRD5A2	0.100397711898604	undirected	CYP1A2	SRD5A2
CYP1A2	NCAPG	0.188444462922302	undirected	CYP1A2	NCAPG
CYP1A2	CCNB2	0.180593154871607	undirected	CYP1A2	CCNB2
CYP1A2	CYP39A1	0.107402506292355	undirected	CYP1A2	CYP39A1
CYP1A2	KIAA0101	0.151019660873593	undirected	CYP1A2	KIAA0101
CYP1A2	NDRG2	0.123272488061197	undirected	CYP1A2	NDRG2
CYP1A2	NUSAP1	0.158047516064703	undirected	CYP1A2	NUSAP1
CYP1A2	TYMS	0.10860086780489	undirected	CYP1A2	TYMS
CYP1A2	PTTG3P	0.19118577875866	undirected	CYP1A2	PTTG3P
CYP1A2	SLC6A12	0.10042491516053	undirected	CYP1A2	SLC6A12
CYP1A2	GMNN	0.101175719352751	undirected	CYP1A2	GMNN
CYP1A2	SORL1	0.131557573414168	undirected	CYP1A2	SORL1
CYP1A2	TTC36	0.181325142479854	undirected	CYP1A2	TTC36
CYP1A2	PAMR1	0.122511745434359	undirected	CYP1A2	PAMR1
CYP1A2	AURKA	0.118637489394586	undirected	CYP1A2	AURKA
CYP1A2	ZIC2	0.102256700590115	undirected	CYP1A2	ZIC2
CYP1A2	GNAO1	0.106058343365409	undirected	CYP1A2	GNAO1
CYP1A2	CDCA5	0.176656247064364	undirected	CYP1A2	CDCA5
CYP1A2	STAB2	0.142229053087977	undirected	CYP1A2	STAB2
CYP1A2	H2AFZ	0.129336774302429	undirected	CYP1A2	H2AFZ
CYP1A2	ITPKA	0.100826077796862	undirected	CYP1A2	ITPKA
CYP1A2	HMMR	0.145888881483995	undirected	CYP1A2	HMMR
CYP1A2	GABARAPL1	0.114605659822079	undirected	CYP1A2	GABARAPL1
CYP1A2	MCM2	0.116447106353543	undirected	CYP1A2	MCM2
CYP1A2	ADH6	0.0985864363395466	undirected	CYP1A2	ADH6
CYP1A2	RNF125	0.107199806333221	undirected	CYP1A2	RNF125
CYP1A2	CENPW	0.180177553733539	undirected	CYP1A2	CENPW
CYP1A2	CPEB3	0.148992147237395	undirected	CYP1A2	CPEB3
CYP1A2	MYOM2	0.0986043491270075	undirected	CYP1A2	MYOM2
CYP1A2	UBE2T	0.17471215090678	undirected	CYP1A2	UBE2T
CYP1A2	PBK	0.123696593225279	undirected	CYP1A2	PBK
CYP1A2	ST3GAL6	0.119297579394038	undirected	CYP1A2	ST3GAL6
CYP1A2	CKS2	0.109350122692633	undirected	CYP1A2	CKS2
