"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005539","glycosaminoglycan binding","41/1487","240/18496",0.170833333333333,2.12490472988119,5.18634988026315,3.24952202709784e-06,8.00274444320565e-05,8.00274444320565e-05,"SULF2/GREM2/F11/HABP2/THBS4/LIPG/SMOC1/STAB2/ANG/LIPC/CEMIP/REG1A/PCSK6/APOA5/F2/SERPINA5/PGLYRP2/ECM2/RSPO3/HRG/REG3A/ITIH1/CFH/SAA1/MDK/KNG1/SERPIND1/ZG16/ITIH2/PCOLCE/LPA/HMMR/VEGFB/TGFBR3/ANGPTL3/NAV2/SERPINC1/FURIN/CLEC3B/LYVE1/SERPINA10",41
"GO:0008106","alcohol dehydrogenase (NADP+) activity","10/1487","23/18496",0.434782608695652,5.40802900499985,6.25436046634783,4.72717805542743e-06,0.000114179531492632,0.000114179531492632,"AKR1D1/DHRS7/ADH4/AKR1B15/CBR1/ALDH3A1/AKR1C3/DHRS4/AKR1C4/AKR1B10",10
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","11/1487","28/18496",0.392857142857143,4.88654049380344,6.08520959271749,5.19951732212004e-06,0.000123218750124203,0.000123218750124203,"BLVRB/ETFDH/PYCR1/DMGDH/AASS/PRODH/ALDH1L1/PIPOX/QDPR/PRODH2/MTHFD1",11
"GO:0015125","bile acid transmembrane transporter activity","9/1487","19/18496",0.473684210526316,5.89190528439458,6.30786474293559,6.02319335873424e-06,0.000140095015899448,0.000140095015899448,"ABCB11/SLC51B/ABCC4/SLC10A1/SLCO1B1/AKR1C4/CEACAM1/ABCC3/SLCO1B3",9
"GO:0030246","carbohydrate binding","44/1487","273/18496",0.161172161172161,2.00473456156039,4.94499650663812,6.92829516924819e-06,0.000158217067865013,0.000158217067865013,"PKLR/PRG4/FCN3/COLEC10/GCKR/FUOM/CHI3L1/ASGR2/FBP1/GALK1/UGP2/REG1A/CLEC1B/DBH/ITLN1/FBXO2/APCS/ADGRL2/PPP1R3C/MLEC/COLEC11/G6PD/REG3A/CD34/CLEC4G/ITIH1/P3H2/FCN2/ZG16/MBL2/ITLN2/HKDC1/LGALS8/SLC2A5/LGALS2/COLEC12/NPTX2/P4HA2/PLOD2/CD302/P4HTM/ALDOB/CLEC3B/AMBP",44
"GO:0038024","cargo receptor activity","17/1487","64/18496",0.265625,3.3039677202421,5.45912963948368,8.06632469915197e-06,0.00018091613968098,0.00018091613968098,"SORL1/PRG4/STAB2/ASGR2/MARCO/LGALS3BP/SCARA3/ACKR2/TFR2/LDLR/CXCL16/TFRC/HMMR/DAB2/COLEC12/LYVE1/SDC1",17
"GO:0016408","C-acyltransferase activity","9/1487","20/18496",0.45,5.59731002017485,6.08216326725097,1.01694035200408e-05,0.00022408369861704,0.00022408369861704,"ACAT1/ACSM3/GCAT/ACAA2/ACSM5/ACAA1/ACSM1/ACSM2B/SCP2",9
"GO:0004033","aldo-keto reductase (NADP) activity","11/1487","30/18496",0.366666666666667,4.56077112754988,5.7711389801202,1.13788325332796e-05,0.000246410580375849,0.000246410580375849,"AKR1D1/DHRS7/ADH4/AKR1B15/CBR1/ALDH3A1/AKR1C3/DHRS4/AKR1C4/AKR1B10/AKR7A3",11
"GO:0019200","carbohydrate kinase activity","9/1487","21/18496",0.428571428571429,5.33077144778557,5.87118750209054,1.65269556887904e-05,0.000351828073646114,0.000351828073646114,"FGGY/GALK1/PFKFB1/PFKFB4/HKDC1/GNE/KHK/XYLB/PFKFB3",9
"GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","8/1487","17/18496",0.470588235294118,5.85339609952925,5.91935281457683,2.15238096646868e-05,0.00045056508231411,0.00045056508231411,"ALDH3A2/ALDH4A1/ALDH1B1/ADH4/ALDH3A1/ALDH1L1/ALDH7A1/ALDH2",8
"GO:0071714","icosanoid transmembrane transporter activity","7/1487","13/18496",0.538461538461538,6.69763592157674,6.07607883885549,2.38152238947156e-05,0.000490359364127259,0.000490359364127259,"SLC22A1/ABCC4/SLCO1B1/SLC22A11/SLCO2B1/ABCC3/SLC22A7",7
"GO:0015645","fatty acid ligase activity","9/1487","22/18496",0.409090909090909,5.08846365470441,5.67328072232825,2.59752562965011e-05,0.000526208417877507,0.000526208417877507,"ACSL5/ACSM3/ACSL4/ACSM5/SLC27A5/ACSM1/ACSL1/SLC27A2/ACSM2B",9
"GO:0015370","solute:sodium symporter activity","18/1487","80/18496",0.225,2.79865501008742,4.7669266965849,5.12148860519471e-05,0.00101018024273009,0.00101018024273009,"SLC4A4/SLC1A2/SLC38A4/MFSD2A/SLC17A4/SLC17A3/SLC22A1/SLC6A12/SLC10A1/SLC17A1/SLC6A1/SLC13A5/SLC38A1/SLC20A2/SLC38A2/SLC17A2/SLC38A3/SLC1A1",18
"GO:0005496","steroid binding","21/1487","102/18496",0.205882352941176,2.56086079354405,4.67379250992292,5.1474152495801e-05,0.00101018024273009,0.00101018024273009,"CETP/ESR1/AKR1D1/ERLIN2/CD81/AR/RORC/APOF/INSIG2/INSIG1/GPER1/CYP3A4/GRAMD1A/RORA/SOAT2/SHBG/HSD11B1/PAQR9/STARD5/NPC1L1/SCP2",21
"GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)] activity","8/1487","19/18496",0.421052631578947,5.23724914168407,5.46371871776149,5.782138480597e-05,0.00111728706640459,0.00111728706640459,"HSD17B6/HSD17B13/AKR1B15/HSD17B8/AKR1C3/HSD17B2/AKR1C4/HSD17B14",8
"GO:0016836","hydro-lyase activity","15/1487","61/18496",0.245901639344262,3.0586393552868,4.76175316394835,7.23644439103826e-05,0.00137711729623395,0.00137711729623395,"CBS/HACD2/EHHADH/CYP1A1/FH/ECHS1/CA12/CA2/TGDS/CA4/CYP1A2/CA5A/ECHDC3/ENO3/ALAD",15
"GO:0004029","aldehyde dehydrogenase (NAD+) activity","7/1487","15/18496",0.466666666666667,5.80461779869984,5.50408336767132,7.73249412781835e-05,0.00144955412306565,0.00144955412306565,"ALDH3A2/ALDH4A1/ALDH1B1/ALDH3A1/ALDH1L1/ALDH7A1/ALDH2",7
"GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","6/1487","11/18496",0.545454545454545,6.78461820627254,5.67419918140228,8.67048568052573e-05,0.00157827971228121,0.00157827971228121,"ACOX2/CYP1A2/XDH/CYP3A4/CYP2C9/CYP2C8",6
"GO:0030283","testosterone dehydrogenase [NAD(P)] activity","6/1487","11/18496",0.545454545454545,6.78461820627254,5.67419918140228,8.67048568052573e-05,0.00157827971228121,0.00157827971228121,"HSD17B6/SRD5A2/HSD17B8/AKR1C3/HSD17B2/AKR1C4",6
"GO:0042910","xenobiotic transmembrane transporter activity","11/1487","37/18496",0.297297297297297,3.69792253585125,4.85701578012967,0.000105335855847449,0.00186566784105473,0.00186566784105473,"SLC43A3/ABCB11/ABCC2/SLC29A4/SLC17A3/ABCA8/SLC22A1/SLC47A1/ABCC4/SLC2A1/ABCC3",11
"GO:0016835","carbon-oxygen lyase activity","17/1487","77/18496",0.220779220779221,2.74615498825317,4.53981744215137,0.000105463707575546,0.00186566784105473,0.00186566784105473,"CBS/HACD2/EHHADH/CYP1A1/FH/ECHS1/CA12/CA2/ETNPPL/TGDS/CA4/CYP1A2/NTHL1/CA5A/ECHDC3/ENO3/ALAD",17
"GO:0008201","heparin binding","29/1487","174/18496",0.166666666666667,2.07307778524994,4.20496756765528,0.000133226615906737,0.00232406429970641,0.00232406429970641,"GREM2/F11/THBS4/LIPG/SMOC1/ANG/LIPC/PCSK6/APOA5/F2/SERPINA5/ECM2/RSPO3/HRG/CFH/SAA1/MDK/KNG1/SERPIND1/PCOLCE/LPA/VEGFB/TGFBR3/ANGPTL3/NAV2/SERPINC1/FURIN/CLEC3B/SERPINA10",29
"GO:0016597","amino acid binding","13/1487","51/18496",0.254901960784314,3.17058955391168,4.58951431081461,0.000146281435412443,0.00251684223120587,0.00251684223120587,"GNMT/AGXT/DDAH1/GLDC/CPS1/OTC/SHMT1/ASS1/TDO2/TAT/GLUD1/TM4SF5/SLC1A1",13
"GO:0003995","acyl-CoA dehydrogenase activity","6/1487","12/18496",0.5,6.21923335574983,5.3473993573864,0.000161595462057058,0.00260210128645724,0.00260210128645724,"ACADS/ACADSB/GCDH/ACADL/IVD/ACAD11",6
"GO:0004032","alditol:NADP+ 1-oxidoreductase activity","6/1487","12/18496",0.5,6.21923335574983,5.3473993573864,0.000161595462057058,0.00260210128645724,0.00260210128645724,"AKR1D1/ADH4/AKR1B15/AKR1C3/AKR1C4/AKR1B10",6
"GO:0015132","prostaglandin transmembrane transporter activity","6/1487","12/18496",0.5,6.21923335574983,5.3473993573864,0.000161595462057058,0.00260210128645724,0.00260210128645724,"SLC22A1/ABCC4/SLCO1B1/SLC22A11/SLCO2B1/SLC22A7",6
"GO:0052890","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor","6/1487","12/18496",0.5,6.21923335574983,5.3473993573864,0.000161595462057058,0.00260210128645724,0.00260210128645724,"ACADS/ACADSB/GCDH/ACADL/IVD/ACAD11",6
"GO:0070008","serine-type exopeptidase activity","6/1487","12/18496",0.5,6.21923335574983,5.3473993573864,0.000161595462057058,0.00260210128645724,0.00260210128645724,"F11/PRCP/HPN/CPVL/CPD/CTSA",6
"GO:0016405","CoA-ligase activity","9/1487","27/18496",0.333333333333333,4.14615557049989,4.8370841930584,0.000169274218058995,0.00269124579597592,0.00269124579597592,"ACSL5/ACSM3/ACSL4/ACSM5/SLC27A5/ACSM1/ACSL1/SLC27A2/ACSM2B",9
"GO:0005324","long-chain fatty acid transporter activity","7/1487","17/18496",0.411764705882353,5.1217215870881,5.02697982548724,0.000202415868400531,0.00313869544087737,0.00313869544087737,"MFSD2A/SLC27A5/FABP1/SLC2A1/SLC27A2/FABP5/FABP4",7
"GO:0030169","low-density lipoprotein particle binding","7/1487","17/18496",0.411764705882353,5.1217215870881,5.02697982548724,0.000202415868400531,0.00313869544087737,0.00313869544087737,"SORL1/CRP/STAB2/LIPC/LDLR/PCSK9/COLEC12",7
"GO:0052689","carboxylic ester hydrolase activity","26/1487","153/18496",0.169934640522876,2.11372636927445,4.09008464876929,0.000210780889904338,0.00322854631365669,0.00322854631365669,"PLA2G7/LCAT/LIPG/PLA2G12B/FAAH/BAAT/LIPC/MGLL/CES2/BCHE/PLA2G1B/PNPLA7/PLA1A/ASPG/PON2/ACOT12/CA2/ALDH2/ABHD6/RGN/PON1/PAFAH1B3/PON3/CHKA/PLA2G4C/BPHL",26
"GO:1901618","organic hydroxy compound transmembrane transporter activity","13/1487","53/18496",0.245283018867925,3.05094466508482,4.42098820630115,0.00022217935681512,0.0033621358091541,0.0033621358091541,"ABCB11/SLC51B/RBP4/SLC44A1/SLC22A1/AQP9/ABCC4/SLC10A1/SLCO1B1/AKR1C4/CEACAM1/ABCC3/SLCO1B3",13
"GO:0016831","carboxy-lyase activity","10/1487","34/18496",0.294117647058824,3.65837256220578,4.5873216483262,0.000238850472246774,0.00356584041118263,0.00356584041118263,"ME1/PCK1/CSAD/ODC1/PCK2/DDC/ACMSD/FAHD1/GOT1/AZIN1",10
"GO:0000287","magnesium ion binding","34/1487","224/18496",0.151785714285714,1.88798155442406,3.95346749021229,0.000241318817635767,0.00356584041118263,0.00356584041118263,"S100P/ME1/PKLR/CLYBL/PKM/PCK1/IMPA1/NUDT7/PGM5/TKT/MAST4/TESC/ATP9A/ATP11C/NEK6/PRIM1/SIK1/PSPH/TOP2A/BRSK1/SPHK1/NME1/RPS6KA3/COMT/HPRT1/PDXK/PGM1/EPHX2/FEN1/IDH2/RAP2A/BRSK2/ENO3/HMGCL",34
"GO:0016209","antioxidant activity","17/1487","83/18496",0.204819277108434,2.54763776018668,4.1782011904734,0.000276524425128614,0.00400072683673168,0.00400072683673168,"APOM/CYGB/HBB/GPX3/PTGS2/APOA4/SOD2/FABP1/CAT/SRXN1/NQO1/GSTM2/HBA2/GPX7/TXNRD1/GSTZ1/HBA1",17
"GO:0005436","sodium:phosphate symporter activity","6/1487","13/18496",0.461538461538462,5.74083078992292,5.05572171295804,0.000279692809053352,0.00400072683673168,0.00400072683673168,"MFSD2A/SLC17A4/SLC17A3/SLC17A1/SLC20A2/SLC17A2",6
"GO:0005283","amino acid:sodium symporter activity","8/1487","23/18496",0.347826086956522,4.32642320399988,4.71971707941147,0.000280305701936614,0.00400072683673168,0.00400072683673168,"SLC1A2/SLC38A4/SLC6A12/SLC6A1/SLC38A1/SLC38A2/SLC38A3/SLC1A1",8
"GO:0004857","enzyme inhibitor activity","51/1487","386/18496",0.132124352331606,1.64342435825514,3.77724527624181,0.000300472423643759,0.00424037487748945,0.00424037487748945,"SERPINE1/SERPINH1/PTTG1/GPC3/PAPLN/FETUB/SOCS3/SERPINA7/SFN/ATP2B4/GCKR/SERPING1/CST1/SPP2/PPP1R16A/TESC/SERPINA3/ADGRV1/PI3/PCSK1N/SERPINA5/SERPINA4/SERPINF2/HRG/AHSG/ITIH1/KNG1/SERPIND1/SERPINA11/IQGAP2/ITIH2/C5/SPOCK1/SERPINF1/LPA/TRIB1/ANGPTL3/BST2/CDKN1A/SERPINC1/SPINK1/FURIN/TXNIP/GBP2/AMBP/PPP1R1A/PROS1/A2M/SERPINA10/SPRY2/SLCO1B3",51
"GO:0015171","amino acid transmembrane transporter activity","17/1487","85/18496",0.2,2.48769334229993,4.06469024144949,0.000371822083636393,0.00518898374497011,0.00518898374497011,"SLC1A2/SLC38A4/SLC7A2/SLC38A6/SLC7A10/SLC47A1/SLC7A5/SLC6A12/SLC16A2/SLC6A1/SLC38A1/SLC38A2/SLC25A15/SLC7A1/SLC16A10/SLC38A3/SLC1A1",17
"GO:0015294","solute:monoatomic cation symporter activity","21/1487","117/18496",0.179487179487179,2.23254530719225,3.95437767874155,0.000388906427991008,0.00536776344567809,0.00536776344567808,"SLC4A4/SLC1A2/SLC38A4/MFSD2A/SLC17A4/SLC17A3/SLC39A14/SLC22A1/SLC6A12/SLC10A1/SLC17A1/SLC6A1/SLC13A5/SLC38A1/SLC20A2/SLC38A2/SLC2A10/SLC2A9/SLC17A2/SLC38A3/SLC1A1",21
"GO:0015291","secondary active transmembrane transporter activity","40/1487","286/18496",0.13986013986014,1.73964569391604,3.72730591394872,0.000415547612768219,0.00567312827866177,0.00567312827866177,"SLC4A4/SLC1A2/SLC6A16/SLC38A4/MFSD2A/SLC17A4/SLC46A3/SLC26A6/SLC17A3/SLC39A14/SLC44A1/SLC22A1/SLC37A4/SLC26A3/TMCO3/SLC47A1/SLC7A5/SLC6A12/SLC10A1/SLC17A1/SLC16A2/SLC6A1/SLC13A5/SLC38A1/SLC20A2/SLCO1B1/SLC38A2/SLC25A15/SLC25A25/SLC22A11/SLC2A10/SLCO2B1/SLC16A10/SLC35C1/SLC22A7/SLC2A9/SLC17A2/SLC38A3/SLC1A1/SLCO1B3",40
"GO:0008238","exopeptidase activity","19/1487","102/18496",0.186274509803922,2.316969289397,3.94349145422909,0.000447327706100834,0.00604132902002847,0.00604132902002847,"F11/MME/PRCP/HPN/CPN1/PEPD/NAALADL1/ACE2/ENPEP/KDM8/CPVL/XPNPEP2/MEP1A/CPD/GGH/CPE/CTSA/ANPEP/CNDP1",19
"GO:0015144","carbohydrate transmembrane transporter activity","11/1487","43/18496",0.255813953488372,3.18193334480224,4.23531267312947,0.000452725267747565,0.00604918017330789,0.00604918017330789,"SLC2A2/ABCB11/SLC2A6/SLC23A3/AQP9/SLC2A1/SLC2A5/SLC2A10/TMEM144/SLC2A9/SLC50A1",11
"GO:0005343","organic acid:sodium symporter activity","10/1487","37/18496",0.27027027027027,3.36174775986477,4.25180707967575,0.000508107838122079,0.0067177204703298,0.0067177204703298,"SLC1A2/SLC38A4/SLC6A12/SLC10A1/SLC6A1/SLC13A5/SLC38A1/SLC38A2/SLC38A3/SLC1A1",10
"GO:0033218","amide binding","52/1487","405/18496",0.128395061728395,1.59703770122959,3.59204064968654,0.000524228736660258,0.00685865930463838,0.00685865930463838,"GNMT/SORL1/ACACB/SRD5A2/FTCD/CRHBP/MME/ANG/MARCO/RXRA/GPR37/CEMIP/FBXO2/BCHE/CPS1/LBP/VIPR1/CLSTN1/LAPTM4B/CD1D/ADCYAP1R1/SLC7A5/MTHFS/GCGR/PANK1/LDLR/KPNA2/PC/ENPEP/GLTPD2/PCCA/TYMS/SRD5A1/GCDH/RAMP1/GHR/TOMM40L/ACADL/PTH1R/HSP90AB1/SOAT2/ADRB2/NQO2/PIK3R1/FURIN/SCP2/RAMP3/ITM2C/SLC1A1/KDELR3/ANPEP/NPR2",52
"GO:0016878","acid-thiol ligase activity","9/1487","31/18496",0.290322580645161,3.61116775495152,4.30213690353822,0.000542814485385247,0.00702860818189557,0.00702860818189557,"ACSL5/ACSM3/ACSL4/ACSM5/SLC27A5/ACSM1/ACSL1/SLC27A2/ACSM2B",9
"GO:0005501","retinoid binding","10/1487","38/18496",0.263157894736842,3.27328071355254,4.14758988253521,0.000640445021745004,0.0080919391739733,0.0080919391739733,"RBP4/RXRA/ADH4/RBP5/SERPINA5/NR2F2/C8G/RBP1/CYP26A1/FABP5",10
"GO:0019840","isoprenoid binding","10/1487","38/18496",0.263157894736842,3.27328071355254,4.14758988253521,0.000640445021745004,0.0080919391739733,0.0080919391739733,"RBP4/RXRA/ADH4/RBP5/SERPINA5/NR2F2/C8G/RBP1/CYP26A1/FABP5",10
"GO:0015179","L-amino acid transmembrane transporter activity","14/1487","66/18496",0.212121212121212,2.63846263577266,3.94265797443472,0.000644262673087046,0.0080919391739733,0.0080919391739733,"SLC1A2/SLC38A4/SLC7A2/SLC38A6/SLC7A10/SLC47A1/SLC7A5/SLC38A1/SLC38A2/SLC25A15/SLC7A1/SLC16A10/SLC38A3/SLC1A1",14
"GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","9/1487","32/18496",0.28125,3.49831876260928,4.18218465793442,0.000701882643008027,0.00864351280468884,0.00864351280468884,"BLVRB/SRD5A2/AKR1D1/TM7SF2/DECR2/AKR1C3/SRD5A1/PECR/BLVRA",9
"GO:0004467","long-chain fatty acid-CoA ligase activity","6/1487","15/18496",0.4,4.97538668459987,4.55413118119182,0.000708823104206171,0.00864351280468884,0.00864351280468884,"ACSL5/ACSL4/SLC27A5/ACSM1/ACSL1/SLC27A2",6
"GO:0015562","efflux transmembrane transporter activity","6/1487","15/18496",0.4,4.97538668459987,4.55413118119182,0.000708823104206171,0.00864351280468884,0.00864351280468884,"XPR1/SLC26A6/SLC29A4/SLC17A3/ABCC4/GJA1",6
"GO:0001848","complement binding","8/1487","26/18496",0.307692307692308,3.82722052661528,4.26536472614254,0.00071847019658149,0.00867690929717646,0.00867690929717646,"CRP/CFHR3/APCS/C8G/CFH/C8A/MASP2/CFHR5",8
"GO:0140313","molecular sequestering activity","10/1487","40/18496",0.25,3.10961667787492,3.94918989050265,0.000990770975989551,0.0118515080556464,0.0118515080556464,"YWHAZ/SDCBP/SMAD6/LCN2/C1R/TRIM15/INSIG2/INSIG1/CDKN1A/FTH1",10
"GO:0005159","insulin-like growth factor receptor binding","6/1487","16/18496",0.375,4.66442501681237,4.33568886203221,0.00105735842490664,0.0124116091746051,0.0124116091746051,"GNAS/IRS1/SOCS2/IGF2/IGF1/PIK3R1",6
"GO:0070402","NADPH binding","6/1487","16/18496",0.375,4.66442501681237,4.33568886203221,0.00105735842490664,0.0124116091746051,0.0124116091746051,"HMGCR/CBR4/GRHPR/SRD5A1/QDPR/TP53I3",6
"GO:0032934","sterol binding","13/1487","62/18496",0.209677419354839,2.60806560079832,3.75001561769771,0.00111379538585835,0.012953027820723,0.012953027820723,"CETP/ERLIN2/CD81/RORC/APOF/INSIG2/INSIG1/GRAMD1A/RORA/SOAT2/STARD5/NPC1L1/SCP2",13
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","32/1487","225/18496",0.142222222222222,1.76902637674662,3.4315837108577,0.00112939623174242,0.0130139602483347,0.0130139602483347,"ELOVL6/DGAT2/GLYAT/GLYATL1/DBT/ELOVL2/ABHD14B/LCAT/ACAT1/ACSM3/GCAT/TGM2/ACAA2/BAAT/GPAM/GPAT3/ASPG/ACSM5/SPHK1/CPT2/SAT2/ACAA1/ACSM1/PAFAH1B3/SOAT2/NAT2/ACSM2B/ALAS1/PLA2G4C/SCP2/NAT8B/NAT8",32
"GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","22/1487","136/18496",0.161764705882353,2.01210490921318,3.5026916630277,0.0012291551332224,0.0140347167938849,0.0140347167938849,"TGM2/FAAH/GNPDA1/DDAH1/CDA/ACY1/PGLYRP2/ASPG/AMDHD1/CAT/GLS2/RIDA/GLS/HDAC6/VNN1/GCH1/DPYS/AGMAT/MTHFD1/UPB1/VNN2/ARG1",22
"GO:0001618","virus receptor activity","15/1487","79/18496",0.189873417721519,2.36173418572778,3.58624291678637,0.00140727488749919,0.0159126125470886,0.0159126125470886,"XPR1/HSPA1B/HSPA1A/CD81/EGFR/ACE2/CLEC4G/SLC10A1/LDLR/TFRC/SLC20A2/CD4/SLC7A1/ANPEP/CDK1",15
"GO:0090482","vitamin transmembrane transporter activity","9/1487","35/18496",0.257142857142857,3.19846286867134,3.8491852016619,0.0014189590806321,0.0159126125470886,0.0159126125470886,"SLC2A2/SLC19A3/SLC2A6/RBP4/SLC22A1/SLC23A3/SLC47A1/SLC2A1/SLC2A10",9
"GO:0022804","active transmembrane transporter activity","55/1487","454/18496",0.121145374449339,1.50686270734027,3.23310037299292,0.00146163625982652,0.0162461517021426,0.0162461517021426,"ABCC6/SLC4A4/ABCB11/SLC1A2/SLC6A16/ABCC2/SLC38A4/ATP6V0E2/ATP2B4/ATP6V1C1/MFSD2A/SLC17A4/SLC46A3/ABCA6/SLC26A6/SLC29A4/SLC17A3/ABCG8/SLC39A14/SLC44A1/ABCA8/SLC22A1/SLC37A4/SLC26A3/TMCO3/SLC47A1/SLC7A5/ABCC4/SLC6A12/SLC10A1/SLC17A1/SLC16A2/SLC6A1/SLC13A5/SLC38A1/SLC20A2/SLCO1B1/ABCB4/KCNJ8/SLC38A2/ATP2A2/SLC25A15/SLC25A25/SLC22A11/SLC2A10/SLCO2B1/SLC16A10/SLC35C1/ABCC3/SLC22A7/SLC2A9/SLC17A2/SLC38A3/SLC1A1/SLCO1B3",55
"GO:0034185","apolipoprotein binding","6/1487","17/18496",0.352941176470588,4.39004707464694,4.13460683639765,0.00152369072845544,0.0167873294292985,0.0167873294292985,"LCAT/LIPC/MTTP/PCSK9/LPA/PLG",6
"GO:0005416","amino acid:monoatomic cation symporter activity","8/1487","29/18496",0.275862068965517,3.43130116179301,3.87420719622659,0.00158912254698402,0.0173559819044515,0.0173559819044515,"SLC1A2/SLC38A4/SLC6A12/SLC6A1/SLC38A1/SLC38A2/SLC38A3/SLC1A1",8
"GO:0140272","exogenous protein binding","15/1487","80/18496",0.1875,2.33221250840619,3.53072675762159,0.00160580251784813,0.0173869651932522,0.0173869651932522,"XPR1/HSPA1B/HSPA1A/CD81/EGFR/ACE2/CLEC4G/SLC10A1/LDLR/TFRC/SLC20A2/CD4/SLC7A1/ANPEP/CDK1",15
"GO:0043178","alcohol binding","16/1487","89/18496",0.179775280898876,2.23612884701118,3.45629258929657,0.00180621380578375,0.0193897823937127,0.0193897823937127,"XPR1/CETP/RBP4/ERLIN2/CD81/ADH4/RBP5/APOF/C8G/RBP1/GRAMD1A/ITPR3/SOAT2/STARD5/NPC1L1/SCP2",16
"GO:0015293","symporter activity","23/1487","149/18496",0.154362416107383,1.92003177425834,3.33393164757596,0.00183042085678086,0.0194831236959048,0.0194831236959048,"SLC4A4/SLC1A2/SLC6A16/SLC38A4/MFSD2A/SLC17A4/SLC46A3/SLC17A3/SLC39A14/SLC22A1/SLC6A12/SLC10A1/SLC17A1/SLC6A1/SLC13A5/SLC38A1/SLC20A2/SLC38A2/SLC2A10/SLC2A9/SLC17A2/SLC38A3/SLC1A1",23
"GO:1901682","sulfur compound transmembrane transporter activity","12/1487","58/18496",0.206896551724138,2.57347587134476,3.54862771862163,0.00192602350990123,0.0203284498187895,0.0203284498187895,"ABCC6/SLC1A2/ABCC2/SLC19A3/SLC26A6/SLC22A1/SLC26A3/SLC47A1/ABCC4/SLC25A47/ABCC3/SLC1A1",12
"GO:0051119","sugar transmembrane transporter activity","8/1487","30/18496",0.266666666666667,3.31692445639991,3.75516778960291,0.00201624795616122,0.0211033952744875,0.0211033952744875,"SLC2A2/SLC2A6/SLC23A3/SLC2A1/SLC2A5/SLC2A10/SLC2A9/SLC50A1",8
"GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","6/1487","18/18496",0.333333333333333,4.14615557049989,3.94850076423725,0.00213138135216919,0.0221240907299546,0.0221240907299546,"BLVRB/PYCR1/AASS/ALDH1L1/QDPR/MTHFD1",6
"GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","7/1487","24/18496",0.291666666666667,3.6278861241874,3.80889029518166,0.00218542039337484,0.0223161627160878,0.0223161627160878,"CDO1/HGD/PIR/PTGS2/ADI1/TDO2/HPD",7
"GO:0140416","transcription regulator inhibitor activity","7/1487","24/18496",0.291666666666667,3.6278861241874,3.80889029518166,0.00218542039337484,0.0223161627160878,0.0223161627160878,"DDIT3/LEF1/ID2/SMAD6/HSPA1A/ID1/NR0B2",7
"GO:0016840","carbon-nitrogen lyase activity","5/1487","13/18496",0.384615384615385,4.7840256582691,4.03536458706059,0.00248132778013996,0.0243480288426233,0.0243480288426233,"SDSL/FTCD/SDS/GGACT/HAL",5
"GO:0030955","potassium ion binding","5/1487","13/18496",0.384615384615385,4.7840256582691,4.03536458706059,0.00248132778013996,0.0243480288426233,0.0243480288426233,"PKLR/PKM/ACAT1/CPS1/PDXK",5
"GO:0052650","NADP-retinol dehydrogenase activity","5/1487","13/18496",0.384615384615385,4.7840256582691,4.03536458706059,0.00248132778013996,0.0243480288426233,0.0243480288426233,"DHRS7/AKR1B15/AKR1C3/DHRS4/AKR1B10",5
"GO:0061459","L-arginine transmembrane transporter activity","5/1487","13/18496",0.384615384615385,4.7840256582691,4.03536458706059,0.00248132778013996,0.0243480288426233,0.0243480288426233,"SLC38A4/SLC7A2/SLC47A1/SLC25A15/SLC7A1",5
"GO:1901474","azole transmembrane transporter activity","5/1487","13/18496",0.384615384615385,4.7840256582691,4.03536458706059,0.00248132778013996,0.0243480288426233,0.0243480288426233,"SLC19A3/SLC22A1/SLC47A1/SLC7A1/SLC38A3",5
"GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","7/1487","25/18496",0.28,3.48277067921991,3.67286249551434,0.00282733708292462,0.0275281812104908,0.0275281812104909,"CDO1/HGD/PIR/PTGS2/ADI1/TDO2/HPD",7
"GO:0031420","alkali metal ion binding","6/1487","19/18496",0.315789473684211,3.92793685626305,3.77542666741331,0.0029053600360208,0.0280702477326317,0.0280702477326317,"PKLR/PKM/IMPA1/ACAT1/CPS1/PDXK",6
"GO:0042562","hormone binding","15/1487","85/18496",0.176470588235294,2.19502353732347,3.26505494939686,0.0029829844216473,0.0286002170502978,0.0286002170502978,"TTR/CRHBP/EGFR/AR/VIPR1/AMHR2/ADCYAP1R1/GCGR/RAMP1/GHR/GPER1/PTH1R/SHBG/PIK3R1/NPR2",15
