"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006805","xenobiotic metabolic process","57/1476","125/18870",0.456,5.82975609756098,15.7817577143322,2.99194147924233e-30,1.73505406328062e-27,1.73505406328062e-27,"NR1I2/GLYAT/ABCB11/ABCC2/CYP4F2/CYP2E1/GSTA5/CYP2D6/GSTM1/CYP2C18/CYP1A1/TPMT/GSTA3/SLC22A1/CBR1/CES2/ALDH3A1/BCHE/CYP2A7/RORC/CYP2D7/ABCC4/CYP4F12/POR/SULT2A1/NQO1/ACAA1/ACSM1/CYP1A2/GSTM2/SLCO1B1/AOX1/FMO4/SULT1A1/GSTA2/CYP3A4/CYP2C9/ACSL1/RORA/CYP2B6/CYP2J2/CYP26A1/NAT2/SLCO2B1/ACSM2B/ABCC3/SLC22A7/UGT2B28/FMO1/UGT2B11/CYP2A6/CMBL/UGT2B17/CYP2C8/SLCO1B3/SULT1A2/BPHL",57
"GO:0009410","response to xenobiotic stimulus","111/1476","434/18870",0.255760368663594,3.26978194897156,13.9352107441241,4.8431704125444e-30,2.57454867180173e-27,2.57454867180173e-27,"ABCC6/NR1I2/GLYAT/ABCB11/SLC1A2/ABCC2/ACACB/SRD5A2/LYN/CYP4F2/CYP2E1/GSTA5/CYP2D6/CRHBP/FBP1/GSTM1/SLC22A12/ABCG8/CYP2C18/MCM7/CYP1A1/CDH1/TPMT/ABAT/GSTA3/SLC22A1/CBR1/CES2/ALDH3A1/BCHE/HSP90AA1/HMGCS2/CPS1/CYP2A7/CCND1/DUSP6/C1orf115/RORC/PTGS2/LOX/SOD2/CYP2D7/ADCYAP1R1/IGFBP2/ABCC4/GAS6/VAV3/CYP4F12/CAT/SLC10A1/POR/SULT2A1/NQO1/ACAA1/TFRC/WNK4/ACSM1/MYC/OTC/PCNA/CYP1A2/GSTM2/HADH/SLCO1B1/TYMS/TGIF1/AOX1/SRD5A1/FMO4/KCNJ8/SULT1A1/GSTA2/CENPF/ASS1/CYP3A4/CYP2C9/NNMT/FOS/ADRA1A/FOSB/ACSL1/RORA/CYP2B6/CYP2J2/CYP26A1/CDKN1A/NAT2/SLCO2B1/COL18A1/ACSM2B/RAP2A/ABCC3/SLC22A7/GPLD1/UGT2B28/FMO1/TXNIP/PNP/ALAD/SLC1A1/UGT2B11/CYP2A6/PDX1/CMBL/UGT2B17/CDK1/CYP2C8/SLCO1B3/SULT1A2/PLIN2/BPHL",111
"GO:0008202","steroid metabolic process","94/1476","327/18870",0.287461773700306,3.6750702369409,14.2146756584075,8.7791847643466e-30,4.30787843167438e-27,4.30787843167438e-27,"NR1I2/ACOX2/ABCB11/UGT2B10/FAXDC2/HSD17B6/SPP1/CETP/LCAT/LEPR/SRD5A2/BDH1/HMGCR/SC5D/ESR1/CYP2E1/CYP2D6/AKR1D1/ACAA2/BAAT/LIPC/ERLIN2/CYP1A1/HMGCS1/AKR1B15/TM7SF2/CBR1/HMGCS2/RDH5/RORC/APOA4/CYP4V2/G6PD/APOF/SLC27A5/TSKU/CYP8B1/NR0B2/INSIG2/HSD17B8/SEC14L2/CYP7A1/CAT/AKR1C3/AQP8/SULT2A1/LDLR/LSS/HSD17B2/PCSK9/DHRS4/EGR1/ACAA1/CYP1A2/CYP11A1/INSIG1/IDI1/AKR1C4/SRD5A1/CYP39A1/HSD17B14/ACADL/SULT1A1/ADM/CYP3A4/PON1/CYP2C9/ANGPTL3/EPHX2/AFP/HSD3B7/DAB2/SNAI2/CYP17A1/SQLE/RORA/SLC27A2/FDPS/CYP27A1/CYP2B6/SOAT2/CYP26A1/RDH16/HSD11B1/CH25H/UGT2B28/NPC1L1/SCP2/UGT2B11/CYP2A6/UGT2B17/CYP2C8/PROX1/SULT1A2",94
"GO:0071466","cellular response to xenobiotic stimulus","68/1476","192/18870",0.354166666666667,4.52786246612466,14.3124823043755,9.06695953765001e-28,4.13129534933353e-25,4.13129534933353e-25,"NR1I2/GLYAT/ABCB11/ABCC2/CYP4F2/CYP2E1/GSTA5/CYP2D6/CRHBP/FBP1/GSTM1/CYP2C18/MCM7/CYP1A1/TPMT/GSTA3/SLC22A1/CBR1/CES2/ALDH3A1/BCHE/CYP2A7/RORC/CYP2D7/ABCC4/GAS6/CYP4F12/SLC10A1/POR/SULT2A1/NQO1/ACAA1/TFRC/WNK4/ACSM1/MYC/PCNA/CYP1A2/GSTM2/SLCO1B1/AOX1/FMO4/SULT1A1/GSTA2/CYP3A4/CYP2C9/ACSL1/RORA/CYP2B6/CYP2J2/CYP26A1/NAT2/SLCO2B1/ACSM2B/RAP2A/ABCC3/SLC22A7/GPLD1/UGT2B28/FMO1/UGT2B11/CYP2A6/CMBL/UGT2B17/CYP2C8/SLCO1B3/SULT1A2/BPHL",68
"GO:0006066","alcohol metabolic process","94/1476","373/18870",0.25201072386059,3.22184441683559,12.6251137646711,4.63520281152659e-25,1.97119724898187e-22,1.97119724898187e-22,"HAO1/DGAT2/TKFC/ALDH3A2/HSD17B6/PCK1/IMPA1/CETP/LCAT/LEPR/HMGCR/SC5D/CYP2D6/ADH1B/PCK2/AKR1D1/ACAA2/GALK1/DHRS7/RBP4/ALDH1B1/CYP2C18/LIPC/ERLIN2/ITPKA/CYP1A1/DBH/ADH4/HMGCS1/AKR1B15/PLPP3/TM7SF2/HMGCS2/RDH5/APOA4/CBR4/G6PD/APOF/SPHK1/ADH1C/TSKU/ADCYAP1R1/NR0B2/INSIG2/SEC14L2/CYP7A1/CAT/AKR1C3/GK/AQP8/SULT2A1/LDLR/LSS/ALDH2/PCSK9/GPD1/DHRS4/PLCB1/ADH6/GCH1/CYP1A2/CYP11A1/INSIG1/IDI1/AKR1C4/CYP39A1/QDPR/GOT1/ACADL/SULT1A1/SHPK/GPER1/CYP3A4/PON1/PECR/CYP2C9/PTH1R/ANGPTL3/EPHX2/DAB2/SQLE/FDPS/CYP27A1/ADH1A/IGF1/SOAT2/IDH2/RDH16/CH25H/AKR1B10/NPC1L1/PLCG2/CYP2C8/SULT1A2",94
"GO:0120254","olefinic compound metabolic process","58/1476","162/18870",0.358024691358025,4.57718558667068,13.3199681684489,3.81069487725311e-24,1.51927641387485e-21,1.51927641387485e-21,"DGAT2/PTGES3/DHRS4L2/HSD17B6/ELOVL2/SRD5A2/CYP4F2/CYP2E1/CYP2D6/ADH1B/FAAH/DHRS7/RBP4/CYP2C18/MGLL/CYP1A1/ADH4/AKR1B15/CBR1/RDH5/CYP2A7/ALDH8A1/PTGS2/CYP4A11/ADH1C/CYP2D7/CYP4F12/AKR1C3/CYP4F11/DHRS4/CYP4F3/EGR1/ACAA1/ABHD6/ADH6/CYP1A2/CYP11A1/GSTM2/AKR1C4/SRD5A1/ADM/CYP3A4/CYP2C9/EPHX2/AFP/DAB2/CYP17A1/FADS1/CYP2B6/CYP2J2/ADH1A/RDH16/AKR1B10/PLA2G4C/CYP4A22/SCP2/CYP2A6/CYP2C8",58
"GO:0016042","lipid catabolic process","85/1476","334/18870",0.254491017964072,3.25355386787401,12.1046170631413,4.55012203224594e-23,1.70736637904099e-20,1.70736637904099e-20,"SORL1/HAO1/HPGD/ACOX2/ABCB11/PPT1/HSD17B6/PLA2G7/SPP1/PCK1/ACACB/NUDT7/SRD5A2/ACAT1/ETFDH/LIPG/CYP4F2/MFSD2A/PLA2G12B/PCK2/AKR1D1/ACAA2/FAAH/EHHADH/NEU4/LIPC/MGLL/ACADS/ECH1/GBA3/APOA5/CPS1/PLA2G1B/PNPLA7/PLA1A/DECR2/ASPG/ECHS1/APOA4/CYP4A11/SPHK1/LRCOL1/IRS1/CPT2/CYP4F12/FABP1/CYP7A1/PLD1/AKR1C3/NEU1/LPIN2/SULT2A1/LDLR/CYP4F3/ACAA1/ABHD6/PLCB1/CYP1A2/HADH/PCCA/SRD5A1/CYP39A1/GCDH/HSD17B14/ACADL/CYP3A4/IVD/ANGPTL3/PAFAH1B3/LPIN1/SLC27A2/CYP27A1/RARRES2/CYP26A1/ECHDC2/GLA/HSD11B1/HAO2/AKR1B10/CIDEC/GPLD1/PLA2G4C/SCP2/ACAD11/PLCG2",85
"GO:0072329","monocarboxylic acid catabolic process","49/1476","131/18870",0.374045801526718,4.78200831626637,12.6532710066998,1.46196803006601e-21,5.1810522576617e-19,5.1810522576617e-19,"HAO1/ACOX2/ABCB11/PCK1/ACACB/NUDT7/ACAT1/ETFDH/DCXR/CYP4F2/MFSD2A/PCK2/AKR1D1/ACAA2/FAAH/EHHADH/AGXT/ACADS/ECH1/IDNK/DECR2/ECHS1/CYP4A11/IRS1/CPT2/CYP4F12/FABP1/AGXT2/LPIN2/FAH/SULT2A1/CYP4F3/ACAA1/CRYL1/HADH/PCCA/GCDH/ACADL/IVD/LDHD/LPIN1/SLC27A2/CYP26A1/ECHDC2/HAO2/XYLB/SCP2/ACAD11/HOGA1",49
"GO:0072330","monocarboxylic acid biosynthetic process","65/1476","226/18870",0.287610619469027,3.67697316353694,11.7936050004483,5.86269405797187e-21,1.96832238925277e-18,1.96832238925277e-18,"ELOVL6/PKLR/PTGES3/ACOX2/ABCB11/PRKAB2/ACACB/ELOVL2/ACSM3/LIPG/CYP2E1/CYP2D6/HACD2/GSTM1/AKR1D1/BAAT/LIPC/MGLL/ERLIN2/CYP1A1/SDS/CBR1/KMO/APOA5/PLA2G1B/ALDH8A1/DECR2/ACSM5/PTGS2/APOA4/CBR4/SLC27A5/CYP8B1/INSIG2/HSD17B8/CYP7A1/AKR1C3/ACMSD/ACSM1/CYP1A2/INSIG1/GSTM2/RBP1/MID1IP1/AKR1C4/ACACA/CYP39A1/RGN/ACADL/CYP3A4/PECR/CYP2C9/HSD3B7/GAMT/FADS1/SLC27A2/CYP27A1/ACSM2B/CEACAM1/FABP5/PDK4/SCP2/HOGA1/CYP2C8/PROX1",65
"GO:0044242","cellular lipid catabolic process","63/1476","223/18870",0.282511210762332,3.61177950344526,11.428845020396,6.54143179384265e-20,2.08638967064611e-17,2.08638967064611e-17,"SORL1/HAO1/ACOX2/ABCB11/PPT1/PLA2G7/PCK1/ACACB/NUDT7/ACAT1/ETFDH/LIPG/CYP4F2/MFSD2A/PCK2/ACAA2/FAAH/EHHADH/NEU4/LIPC/MGLL/ACADS/ECH1/GBA3/APOA5/CPS1/PNPLA7/DECR2/ECHS1/APOA4/CYP4A11/SPHK1/IRS1/CPT2/CYP4F12/FABP1/PLD1/AKR1C3/NEU1/LPIN2/LDLR/CYP4F3/ACAA1/ABHD6/PLCB1/HADH/PCCA/GCDH/ACADL/IVD/ANGPTL3/LPIN1/SLC27A2/CYP26A1/ECHDC2/GLA/HAO2/AKR1B10/GPLD1/PLA2G4C/SCP2/ACAD11/PLCG2",63
